product_id,product_name,category,category_id,cost,sale_price,supplier,supplier_id,warehouse,images_url
PID_0369,Zhiyun Crane M3 3-Axis Gimbal Stabilizer,Security cameras,CID_20,300,369,Zhiyun-Tech,SID_0993,WH-MAIN,https://m.media-amazon.com/images/I/71fhjwADCWL._AC_SL1500_.jpg
PID_0370,FeiyuTech Scorp Mini Gimbal,Security cameras,CID_20,250,299,FeiyuTech,SID_0323,WH-MAIN,https://m.media-amazon.com/images/I/61GMmFaNLDL._AC_SL1500_.jpg
PID_0371,MOZA AirCross 2 Professional Kit,Computer accessories,CID_10,350,459,Moza (Gudsen),SID_0597,WH-MAIN,https://m.media-amazon.com/images/I/71Mq2w-U7yS._AC_SL1500_.jpg
PID_0372,PowerVision PowerEgg X Explorer Drone,Drones,CID_21,800,899,PowerVision,SID_0707,WH-MAIN,https://m.media-amazon.com/images/I/61jRqC2QCpL._AC_SL1500_.jpg
PID_0373,Eachine EV200D FPV Goggles,Drones,CID_21,250,299,Eachine,SID_0270,WH-MAIN,https://m.media-amazon.com/images/I/61oaOEF0YvL._AC_SL1500_.jpg
PID_0374,BETAFPV Cetus Pro FPV Drone Kit,Drones,CID_21,200,259,Betafpv,SID_0113,WH-MAIN,https://m.media-amazon.com/images/I/61tM91+F8eL._AC_SL1500_.jpg
PID_0375,Snap Spectacles 3,Computer accessories,CID_10,350,380,Snapchat Spectacles,SID_0810,WH-MAIN,https://cdn.vox-cdn.com/thumbor/iXEl_PxMJTJ7An3JVIp4OHwEoow=/0x0:2040x1360/1920x0/filters:focal(0x0:2040x1360):no_upscale()/cdn.vox-cdn.com/uploads/chorus_asset/file/19367488/vpavic_191108_3783_0215.jpg
PID_0376,Framework Laptop 13 DIY Edition,Laptops,CID_02,900,1049,Framework Computer Inc,SID_0351,WH-MAIN,https://cdn.mos.cms.futurecdn.net/fqLVS5Je9KJDMG8jTmBrHY-675-80.jpg
PID_0377,System76 Lemur Pro Linux Laptop,Laptops,CID_02,1100,1299,System76,SID_0853,WH-MAIN,https://cdn.arstechnica.net/wp-content/uploads/2020/09/005-laptop-closed-1440x943.jpg
PID_0378,Origin PC MILLENNIUM Desktop,Computer accessories,CID_10,2500,3000,Origin PC (Corsair),SID_0662,WH-MAIN,https://m.media-amazon.com/images/I/81sRt36LYWL._AC_SL1500_.jpg
PID_0379,Maingear MG-1 Silver Desktop,Computer accessories,CID_10,1200,1499,Maingear,SID_0540,WH-MAIN,https://cdn.mos.cms.futurecdn.net/SAaQFMK74NLrWbhda52gKN.jpg
PID_0380,Digital Storm Lumos Custom PC,Computer accessories,CID_10,1800,2200,Digital Storm,SID_0254,WH-MAIN,https://www.digitalstorm.com/img/products/lumos/configurator-custom.jpg
PID_0381,Falcon Northwest Talon Desktop PC,Computer accessories,CID_10,3500,4000,Falcon Northwest,SID_0318,WH-MAIN,https://sm.pcmag.com/t/pcmag_au/review/f/falcon-nor/falcon-northwest-talon-2022_2hcd.3840.jpg
PID_0382,CyberPowerPC Gamer Supreme Liquid Cool PC,Computer accessories,CID_10,1500,1799,CyberPowerPC,SID_0226,WH-MAIN,https://m.media-amazon.com/images/I/71jELtZLEwL._AC_SL1500_.jpg
PID_0383,iBUYPOWER Trace MR Gaming Desktop,Computer accessories,CID_10,1100,1299,iBuyPower,SID_0432,WH-MAIN,https://m.media-amazon.com/images/I/71UuqFcWyEL._AC_SL1500_.jpg
PID_0384,Eurocom Nightsky ARX315 Laptop,Laptops,CID_02,2200,2599,Eurocom Corporation,SID_0307,WH-MAIN,https://cdn.wccftech.com/wp-content/uploads/2021/12/m481_15.jpg
PID_0385,Schiit Magni+ Headphone Amp,Headphones,CID_05,100,129,Schiit Audio,SID_0773,WH-MAIN,https://m.media-amazon.com/images/I/61yhKXYhrtL._AC_SL1500_.jpg
PID_0386,Meze 109 PRO Headphones,Headphones,CID_05,700,799,Meze Audio,SID_0566,WH-MAIN,https://m.media-amazon.com/images/I/61-JKfpIRZL._AC_SL1500_.jpg
PID_0387,Campfire Audio Trifecta Earphones,Headphones,CID_05,3000,3399,Campfire Audio,SID_0153,WH-MAIN,https://www.audiosanctuary.co.uk/images/detailed/20/audiosanctuary_campfire_trifecta_amber_3.jpg
PID_0388,ZMF Atrium Open Back Headphones,Headphones,CID_05,2400,2699,ZMF Headphones,SID_0994,WH-MAIN,https://www.minidisc.com.au/media/catalog/product/cache/a277d955758c7f865ace1f6e2d307a85/a/t/atrium-2_1.jpg
PID_0389,Dan Clark Audio Stealth Planar Headphones,Headphones,CID_05,3500,3999,Dan Clark Audio,SID_0231,WH-MAIN,https://www.audiosanctuary.co.uk/images/detailed/18/audiosanctuary_danclarkaudio_stealth_1.jpg
PID_0390,ABYSS Diana TC Headphones,Headphones,CID_05,4500,4899,Abyss Headphones,SID_0007,WH-MAIN,https://cdn.head-fi.org/a/11884494.jpg
PID_0391,Noble Audio Kublai Khan IEMs,Headphones,CID_05,2500,2799,Noble Audio,SID_0624,WH-MAIN,https://majorhifi.com/wp-content/uploads/Noble-Audio-Kublai-Khan-IEM-2-scaled.jpg
PID_0392,Kinesis Advantage360 Split Keyboard,Keyboards,CID_12,400,459,Kinesis,SID_0488,WH-MAIN,https://m.media-amazon.com/images/I/51jEVi2sHHL._AC_SL1500_.jpg
PID_0393,Drop + Sennheiser PC38X Gaming Headset,Headphones,CID_05,150,169,Drop,SID_0263,WH-MAIN,https://m.media-amazon.com/images/I/71whLHkw10L._AC_SL1500_.jpg
PID_0394,Zendure SuperBase Pro 2000 Power Station,Power banks,CID_15,1800,2099,Zendure,SID_0990,WH-MAIN,https://m.media-amazon.com/images/I/51MZJie9wCL._AC_SL1500_.jpg
PID_0395,Nimble CHAMP Portable Battery 10k,Power banks,CID_15,40,59,Nimble,SID_0621,WH-MAIN,https://m.media-amazon.com/images/I/61njybAPEZL._AC_SL1500_.jpg
PID_0396,Omnicharge Omni 20+ Power Bank,Power banks,CID_15,200,249,Omnicharge,SID_0651,WH-MAIN,https://m.media-amazon.com/images/I/61QPNgrJeHL._AC_SL1500_.jpg
PID_0397,Jackery Explorer 1000 Portable Power Station,Power banks,CID_15,900,1099,Jackery,SID_0465,WH-MAIN,https://m.media-amazon.com/images/I/718mw0ZrhLS._AC_SL1500_.jpg
PID_0398,Goal Zero Yeti 1000 Core Power Station,Power banks,CID_15,800,999,Goal Zero,SID_0379,WH-MAIN,https://m.media-amazon.com/images/I/61UVY+33dLL._AC_SL1500_.jpg
PID_0399,BLUETTI AC200MAX Expandable Power Station,Power banks,CID_15,1500,1899,Bluetti,SID_0129,WH-MAIN,https://m.media-amazon.com/images/I/71HimWEvhyL._AC_SL1500_.jpg
PID_0400,AudioQuest Cinnamon HDMI Cable 1m,Cables,CID_17,80,99,AudioQuest,SID_0080,WH-MAIN,https://m.media-amazon.com/images/I/51W9-Qg7OaL._AC_SL1500_.jpg
