product_id,product_name,category,category_id,cost,sale_price,supplier,supplier_id,warehouse,images_url
PID_0085,SuperTank Pro Power Bank,Power banks,CID_15,180,249,Zendure,SID_0990,WH-MAIN,https://m.media-amazon.com/images/I/61NlzfQn4vL._AC_SL1500_.jpg
PID_0086,Honor Magic6 Pro,Smartphones,CID_01,900,1199,HONOR Device Co.,SID_0416,WH-MAIN,https://m.media-amazon.com/images/I/71So+bbhRQL._AC_SL1500_.jpg
PID_0087,Realme GT 5 Pro,Smartphones,CID_01,600,799,Realme,SID_0729,WH-MAIN,https://m.media-amazon.com/images/I/41anBMMZLHL._AC_SL1500_.jpg
PID_0088,TCL 50 XL 5G,Computer accessories,CID_10,200,299,TCL Technology,SID_0863,WH-MAIN,https://m.media-amazon.com/images/I/71SfaBSkQjL._AC_SL1500_.jpg
PID_0089,U8K Mini-LED TV,Monitors,CID_11,900,1299,Hisense,SID_0407,WH-MAIN,https://m.media-amazon.com/images/I/714LAhAd8RL._AC_SL1500_.jpg
PID_0090,Razr+ (2023),Smartphones,CID_01,700,999,Motorola Mobility,SID_0593,WH-MAIN,https://m.media-amazon.com/images/I/617H3tlrrQL._AC_SL1500_.jpg
PID_0091,Nokia G42 5G,Smartphones,CID_01,200,279,HMD Global,SID_0411,WH-MAIN,https://m.media-amazon.com/images/I/71oIjjNm+nL._AC_SL1500_.jpg
PID_0092,ScanWatch 2,Smartwatches,CID_04,250,349,Withings SA,SID_0967,WH-MAIN,https://m.media-amazon.com/images/I/61VTAB+WX7L._AC_SL1500_.jpg
PID_0093,K2 Pro Keyboard,Keyboards,CID_12,80,109,Keychron,SID_0482,WH-MAIN,https://m.media-amazon.com/images/I/61fotBXkinL._AC_SL1500_.jpg
PID_0094,One 3 TKL Keyboard,Keyboards,CID_12,100,139,Ducky Channel,SID_0264,WH-MAIN,https://m.media-amazon.com/images/I/61YtyFCvHKL._AC_SL1500_.jpg
PID_0095,Model S Professional,Computer accessories,CID_10,120,169,Das Keyboard,SID_0233,WH-MAIN,https://m.media-amazon.com/images/I/61LYKmb68cL._AC_SL1500_.jpg
PID_0096,Switch OLED Model,Gaming consoles,CID_09,280,349,Nintendo,SID_0623,WH-MAIN,https://m.media-amazon.com/images/I/81v3XhLaFiL._AC_SL1500_.jpg
PID_0097,Era 300 Speaker,Speakers,CID_07,350,449,Sonos Inc.,SID_0814,WH-MAIN,https://m.media-amazon.com/images/I/71Z9S5x0+WL._AC_SL1500_.jpg
PID_0098,LSX II Wireless,Speakers,CID_07,1000,1399,KEF Audio,SID_0477,WH-MAIN,https://m.media-amazon.com/images/I/71hxKQzXa+L._AC_SL1500_.jpg
PID_0099,Steam Deck OLED 512GB,Gaming consoles,CID_09,450,549,Valve Corporation,SID_0926,WH-MAIN,https://m.media-amazon.com/images/I/51Nw-kEg9zL._AC_SL1500_.jpg
PID_0100,Product for Logitech G,Computer accessories,CID_10,100,150,Logitech G,SID_0529,WH-MAIN,https://m.media-amazon.com/images/I/71yqoFp54WS._AC_SL1500_.jpg
PID_0101,Klipsch Reference R-50M,Computer accessories,CID_10,250,399,Klipsch,SID_0493,WH-MAIN,https://m.media-amazon.com/images/I/51uavOo38hL._AC_SL1500_.jpg
PID_0102,Polk Audio Signa S4,Speakers,CID_07,300,399,Polk Audio,SID_0703,WH-MAIN,https://m.media-amazon.com/images/I/616BI7nIFIL._AC_SL1500_.jpg
PID_0103,Bowers & Wilkins Px8,Headphones,CID_05,550,699,Bowers & Wilkins,SID_0136,WH-MAIN,https://m.media-amazon.com/images/I/51PpBEMvEaL._AC_SL1500_.jpg
PID_0104,Denon AVR-X2800H,Computer accessories,CID_10,900,1199,Denon,SID_0247,WH-MAIN,https://m.media-amazon.com/images/I/61eVFGHhWlL._AC_SL1500_.jpg
PID_0105,Marantz Cinema 50,Computer accessories,CID_10,2000,2500,Marantz,SID_0543,WH-MAIN,https://m.media-amazon.com/images/I/716DGgiBNdL._AC_SL1500_.jpg
PID_0106,Yamaha HS8 Studio Monitor,Speakers,CID_07,300,399,Yamaha Corporation,SID_0983,WH-MAIN,https://m.media-amazon.com/images/I/81d94EqS5hL._AC_SL1500_.jpg
PID_0107,Pioneer DJ DDJ-FLX4,Computer accessories,CID_10,250,299,Pioneer Corporation,SID_0692,WH-MAIN,https://m.media-amazon.com/images/I/91LTD7k0tZL._AC_SL1500_.jpg
PID_0108,Onkyo TX-NR6100,Computer accessories,CID_10,600,799,Onkyo,SID_0655,WH-MAIN,https://m.media-amazon.com/images/I/51Nzd6al-IL._AC_SL1500_.jpg
PID_0109,Epson EcoTank ET-4850,Computer accessories,CID_10,400,499,Epson,SID_0297,WH-MAIN,https://m.media-amazon.com/images/I/71kUHumYlNL._AC_SL1500_.jpg
PID_0110,Brother HL-L2390DW,Computer accessories,CID_10,150,199,Brother Industries,SID_0144,WH-MAIN,https://m.media-amazon.com/images/I/612PdpuhqyL._AC_SL1500_.jpg
PID_0111,Lexmark MC3326i,Computer accessories,CID_10,300,399,Lexmark,SID_0515,WH-MAIN,https://m.media-amazon.com/images/I/61C4y1tw7ZL._AC_SL1500_.jpg
PID_0112,Xerox VersaLink C400,Computer accessories,CID_10,400,549,Xerox,SID_0976,WH-MAIN,https://m.media-amazon.com/images/I/81w0E-lup1L._AC_SL1500_.jpg
PID_0113,Ricoh GR IIIx,Computer accessories,CID_10,900,1049,Ricoh,SID_0742,WH-MAIN,https://m.media-amazon.com/images/I/81sJc3nJtdL._AC_SL1500_.jpg
PID_0114,Garmin D2 Mach 1,Computer accessories,CID_10,1000,1199,Garmin Aviation,SID_0363,WH-MAIN,https://m.media-amazon.com/images/I/71pIjzX4+zL._AC_SL1500_.jpg
PID_0115,DJI Matrice 350 RTK,Drones,CID_21,10000,12000,DJI Enterprise,SID_0256,WH-MAIN,https://m.media-amazon.com/images/I/61TcjJ4qDZL._AC_SL1500_.jpg
PID_0116,FLIR ONE Pro,Computer accessories,CID_10,350,429,Flir Systems,SID_0338,WH-MAIN,https://m.media-amazon.com/images/I/6176vtuY8pL._AC_SL1500_.jpg
PID_0117,Teledyne Linea 8K,Computer accessories,CID_10,4000,5000,Teledyne DALSA,SID_0869,WH-MAIN,https://www.edge-ai-vision.com/wp-content/uploads/2022/04/linea-ml-8k-multispectral.jpg
PID_0118,Keysight InfiniiVision 1000X,Computer accessories,CID_10,600,750,Keysight Technologies,SID_0483,WH-MAIN,https://m.media-amazon.com/images/I/51U0hqVRx+L._AC_SL1500_.jpg
PID_0119,Tektronix TBS1000C,Computer accessories,CID_10,500,650,Tektronix,SID_0868,WH-MAIN,https://m.media-amazon.com/images/I/61-lQi1OP9L._AC_SL1500_.jpg
PID_0120,NI myDAQ,Computer accessories,CID_10,200,250,National Instruments,SID_0606,WH-MAIN,https://m.media-amazon.com/images/I/510Pid6NHwL._AC_SL1500_.jpg
PID_0121,TI-84 Plus CE,Computer accessories,CID_10,100,149,Texas Instruments,SID_0874,WH-MAIN,https://m.media-amazon.com/images/I/71Bbi4KovBL._AC_SL1500_.jpg
PID_0122,ADALM-PLUTO SDR,Computer accessories,CID_10,150,200,Analog Devices,SID_0040,WH-MAIN,https://m.media-amazon.com/images/I/51oNT73jVWL._AC_SL1500_.jpg
PID_0123,Broadcom BCM43684 WiFi 6,Computer accessories,CID_10,30,50,Broadcom,SID_0140,WH-MAIN,https://m.media-amazon.com/images/I/51UgYUQRbRL._AC_SL1500_.jpg
PID_0124,Marvell Aquantia AQtion 10G,Computer accessories,CID_10,80,119,Marvell Technology,SID_0550,WH-MAIN,https://m.media-amazon.com/images/I/51FQ7tIzn7L._AC_SL1500_.jpg
PID_0125,NXP i.MX 8M Plus,Computer accessories,CID_10,40,60,NXP Semiconductors,SID_0645,WH-MAIN,https://sg.element14.com/productimages/large/en_GB/3677381-40.jpg
PID_0126,Infineon OPTIGA Trust M,Computer accessories,CID_10,10,25,Infineon Technologies,SID_0441,WH-MAIN,http://www.presseagentur.com/media/5337/OPTIGA-Trust-M-10.jpg
PID_0127,STM32 Nucleo-64,Computer accessories,CID_10,15,25,STMicroelectronics,SID_0834,WH-MAIN,https://m.media-amazon.com/images/I/41CxgBL85WL._AC_SL1500_.jpg
PID_0128,Renesas RA4M2 MCU,Computer accessories,CID_10,5,10,Renesas Electronics,SID_0737,WH-MAIN,https://m.media-amazon.com/images/I/71Q825JVfBL._AC_SL1500_.jpg
PID_0129,Microchip PICkit 4,Computer accessories,CID_10,80,100,Microchip Technology,SID_0567,WH-MAIN,https://m.media-amazon.com/images/I/51CWkUgJqHL._AC_SL1500_.jpg
PID_0130,Silicon Labs EFR32BG22,Computer accessories,CID_10,10,20,Silicon Labs,SID_0796,WH-MAIN,https://www.silabs.com/content/dam/siliconlabs/images/products/Bluetooth/thunderboard/thunderboard-bg22-sltb010a.jpg
PID_0131,Lattice iCE40 UltraPlus,Computer accessories,CID_10,20,35,Lattice Semiconductor,SID_0507,WH-MAIN,https://m.media-amazon.com/images/I/41O2sRvaM8L._AC_SL1500_.jpg
PID_0132,Xilinx Zynq-7000 SoC,Computer accessories,CID_10,150,200,Xilinx (AMD),SID_0980,WH-MAIN,https://m.media-amazon.com/images/I/71PxEew1WrS._AC_SL1500_.jpg
PID_0133,Arm Cortex-M4 IP,Computer accessories,CID_10,10000,15000,Arm Ltd,SID_0067,WH-MAIN,https://m.media-amazon.com/images/I/61FdK6ZZ9tL._AC_SL1500_.jpg
PID_0134,Synopsys Design Compiler,Computer accessories,CID_10,20000,25000,Synopsys,SID_0850,WH-MAIN,https://image.slidesharecdn.com/logicsynthesiswithsynopsysdesigncompiler-120619134032-phpapp02/75/Logic-synthesis-with-synopsys-design-compiler-7-2048.jpg
PID_0135,Cadence Virtuoso,Computer accessories,CID_10,20000,25000,Cadence Design Systems,SID_0148,WH-MAIN,https://community.cadence.com/resized-image/__size/640x0/__key/communityserver-blogs-components-weblogfiles/00-00-00-00-15/3731.Virtuoso_5F00_Platform.jpg
PID_0136,ANSYS Fluent,Computer accessories,CID_10,15000,20000,Ansys,SID_0045,WH-MAIN,https://m.media-amazon.com/images/I/4194eGc9rSL._AC_SL1500_.jpg
PID_0137,PTC Creo,Computer accessories,CID_10,3000,4000,PTC,SID_0714,WH-MAIN,https://m.media-amazon.com/images/I/61jU7lwVaGL._AC_SL1500_.jpg
PID_0138,SolidWorks Premium,Computer accessories,CID_10,4000,5000,Dassault Systèmes,SID_0234,WH-MAIN,https://solidservicios.com/wp-content/uploads/solidworks-premium-475x300.png
PID_0139,Autodesk AutoCAD 2025,Computer accessories,CID_10,1500,1865,Autodesk,SID_0085,WH-MAIN,https://m.media-amazon.com/images/I/41KGnhAxXBL._AC_SL1500_.jpg
PID_0140,Adobe Creative Cloud All Apps,Computer accessories,CID_10,500,659,Adobe Systems,SID_0012,WH-MAIN,https://m.media-amazon.com/images/I/61FlCZlTBfL._AC_SL1500_.jpg
PID_0141,Symantec Endpoint Security,Computer accessories,CID_10,40,60,Symantec (Broadcom),SID_0847,WH-MAIN,https://m.media-amazon.com/images/I/619CfHgx9ZL._AC_SL1500_.jpg
PID_0142,McAfee Total Protection,Computer accessories,CID_10,30,45,McAfee,SID_0554,WH-MAIN,https://m.media-amazon.com/images/I/61mntBIsNSL._AC_SL1500_.jpg
PID_0143,Trend Micro Maximum Security,Computer accessories,CID_10,35,50,Trend Micro,SID_0898,WH-MAIN,https://m.media-amazon.com/images/I/61wmFZqvDkL._AC_SL1500_.jpg
PID_0144,Palo Alto PA-440,Computer accessories,CID_10,1200,1600,Palo Alto Networks,SID_0670,WH-MAIN,https://m.media-amazon.com/images/I/31AtzFPlXML._AC_SL1500_.jpg
PID_0145,Fortinet FortiGate 60F,Computer accessories,CID_10,600,800,Fortinet,SID_0344,WH-MAIN,https://m.media-amazon.com/images/I/41jEHmqo0zL._AC_SL1500_.jpg
